20220102 215400;0.725120;0.725130;0.725090;0.725110;0
20220102 215500;0.725110;0.725110;0.725060;0.725090;0
20220102 215600;0.725110;0.725120;0.725050;0.725050;0
20220102 215700;0.725080;0.725170;0.725080;0.725140;0
20220102 215800;0.725150;0.725150;0.725110;0.725110;0
20220102 215900;0.725120;0.725170;0.725120;0.725170;0
20220102 220000;0.725170;0.725370;0.725170;0.725280;0
20220102 220100;0.725280;0.725320;0.725260;0.725320;0
20220102 220200;0.725320;0.725390;0.725320;0.725370;0
20220102 220400;0.725410;0.725430;0.725260;0.725260;0
20220102 220500;0.725250;0.725260;0.725190;0.725250;0
20220102 220600;0.725250;0.725320;0.725220;0.725320;0
20220102 220700;0.725320;0.725380;0.725320;0.725380;0
20220102 220800;0.725380;0.725380;0.725310;0.725350;0
20220102 220900;0.725330;0.725330;0.725210;0.725210;0
20220102 221000;0.725210;0.725210;0.725190;0.725190;0
20220102 221100;0.725180;0.725260;0.725170;0.725230;0
20220102 221200;0.725240;0.725260;0.725220;0.725220;0
20220102 221300;0.725230;0.725230;0.725210;0.725210;0
20220102 221400;0.725200;0.725200;0.725060;0.725120;0
20220102 221500;0.725120;0.725120;0.724860;0.724860;0
20220102 221600;0.724850;0.724860;0.724720;0.724720;0
20220102 221700;0.724740;0.724760;0.724580;0.724580;0
20220102 221800;0.724570;0.724610;0.724570;0.724610;0
20220102 221900;0.724570;0.724570;0.724470;0.724500;0
20220102 222000;0.724490;0.724530;0.724430;0.724460;0
20220102 222100;0.724470;0.724600;0.724420;0.724600;0
20220102 222200;0.724620;0.724670;0.724520;0.724550;0
20220102 222300;0.724560;0.724580;0.724490;0.724520;0
20220102 222400;0.724530;0.724580;0.724520;0.724580;0
20220102 222500;0.724580;0.724580;0.724480;0.724480;0
20220102 222600;0.724480;0.724530;0.724470;0.724520;0
20220102 222700;0.724520;0.724590;0.724500;0.724500;0
20220102 222800;0.724510;0.724540;0.724500;0.724520;0
20220102 222900;0.724520;0.724580;0.724520;0.724520;0
20220102 223000;0.724510;0.724570;0.724470;0.724520;0
20220102 223100;0.724490;0.724550;0.724450;0.724550;0
20220102 223200;0.724520;0.724520;0.724420;0.724420;0
20220102 223300;0.724430;0.724480;0.724330;0.724370;0
20220102 223400;0.724380;0.724380;0.724320;0.724320;0
20220102 223500;0.724310;0.724310;0.724150;0.724190;0
20220102 223600;0.724190;0.724190;0.724110;0.724120;0
20220102 223700;0.724110;0.724110;0.724050;0.724060;0
